"","year","sex","name","n","prop"
"11232",1885,"F","Thea",9,6.34030532092512e-05
"11233",1885,"F","Thomas",9,6.34030532092512e-05
"11234",1885,"F","Thora",9,6.34030532092512e-05
"11235",1885,"F","Vinie",9,6.34030532092512e-05
"11236",1885,"F","Aletha",8,5.63582695193344e-05
"11237",1885,"F","Alicia",8,5.63582695193344e-05
"11238",1885,"F","Calla",8,5.63582695193344e-05
"11239",1885,"F","Classie",8,5.63582695193344e-05
"11240",1885,"F","Cleora",8,5.63582695193344e-05
"11241",1885,"F","Cleva",8,5.63582695193344e-05
"11242",1885,"F","Clevie",8,5.63582695193344e-05
"11243",1885,"F","Courtney",8,5.63582695193344e-05
"11244",1885,"F","Dagmar",8,5.63582695193344e-05
"11245",1885,"F","Dee",8,5.63582695193344e-05
"11246",1885,"F","Doshie",8,5.63582695193344e-05
"11247",1885,"F","Edmonia",8,5.63582695193344e-05
"11248",1885,"F","Eleonora",8,5.63582695193344e-05
"11249",1885,"F","Elisa",8,5.63582695193344e-05
"11250",1885,"F","Elvie",8,5.63582695193344e-05
"11251",1885,"F","Emmaline",8,5.63582695193344e-05
"11252",1885,"F","Emmy",8,5.63582695193344e-05
"11253",1885,"F","Eudora",8,5.63582695193344e-05
"11254",1885,"F","Fairy",8,5.63582695193344e-05
"11255",1885,"F","Francisca",8,5.63582695193344e-05
"11256",1885,"F","Fred",8,5.63582695193344e-05
"11257",1885,"F","Fronia",8,5.63582695193344e-05
"11258",1885,"F","Garnet",8,5.63582695193344e-05
"11259",1885,"F","Grayce",8,5.63582695193344e-05
"11260",1885,"F","Hassie",8,5.63582695193344e-05
"11261",1885,"F","Helma",8,5.63582695193344e-05
"11262",1885,"F","Hildegarde",8,5.63582695193344e-05
"11263",1885,"F","Jeannie",8,5.63582695193344e-05
"11264",1885,"F","Leonore",8,5.63582695193344e-05
"11265",1885,"F","Lillia",8,5.63582695193344e-05
"11266",1885,"F","Lollie",8,5.63582695193344e-05
"11267",1885,"F","Love",8,5.63582695193344e-05
"11268",1885,"F","Luetta",8,5.63582695193344e-05
"11269",1885,"F","Macie",8,5.63582695193344e-05
"11270",1885,"F","Madeleine",8,5.63582695193344e-05
"11271",1885,"F","Malvina",8,5.63582695193344e-05
"11272",1885,"F","Margery",8,5.63582695193344e-05
"11273",1885,"F","Media",8,5.63582695193344e-05
"11274",1885,"F","Norine",8,5.63582695193344e-05
"11275",1885,"F","Novella",8,5.63582695193344e-05
"11276",1885,"F","Octa",8,5.63582695193344e-05
"11277",1885,"F","Rachael",8,5.63582695193344e-05
"11278",1885,"F","Rosia",8,5.63582695193344e-05
"11279",1885,"F","Sarrah",8,5.63582695193344e-05
"11280",1885,"F","Vertie",8,5.63582695193344e-05
"11281",1885,"F","Victorine",8,5.63582695193344e-05
"11282",1885,"F","Wilhelmine",8,5.63582695193344e-05
"11283",1885,"F","Zaida",8,5.63582695193344e-05
"11284",1885,"F","Zilpha",8,5.63582695193344e-05
"11285",1885,"F","Adelina",7,4.93134858294176e-05
"11286",1885,"F","Albertina",7,4.93134858294176e-05
"11287",1885,"F","Almedia",7,4.93134858294176e-05
"11288",1885,"F","Alphonsine",7,4.93134858294176e-05
"11289",1885,"F","Ama",7,4.93134858294176e-05
"11290",1885,"F","Anabel",7,4.93134858294176e-05
"11291",1885,"F","Annis",7,4.93134858294176e-05
"11292",1885,"F","Arlie",7,4.93134858294176e-05
"11293",1885,"F","Aurilla",7,4.93134858294176e-05
"11294",1885,"F","Berenice",7,4.93134858294176e-05
"11295",1885,"F","Bernadette",7,4.93134858294176e-05
"11296",1885,"F","Beula",7,4.93134858294176e-05
"11297",1885,"F","Buena",7,4.93134858294176e-05
"11298",1885,"F","Byrdie",7,4.93134858294176e-05
"11299",1885,"F","Claribel",7,4.93134858294176e-05
"11300",1885,"F","Claude",7,4.93134858294176e-05
"11301",1885,"F","Daisie",7,4.93134858294176e-05
"11302",1885,"F","Dorcas",7,4.93134858294176e-05
"11303",1885,"F","Dosha",7,4.93134858294176e-05
"11304",1885,"F","Elena",7,4.93134858294176e-05
"11305",1885,"F","Elfrieda",7,4.93134858294176e-05
"11306",1885,"F","Elna",7,4.93134858294176e-05
"11307",1885,"F","Elta",7,4.93134858294176e-05
"11308",1885,"F","Emelie",7,4.93134858294176e-05
"11309",1885,"F","Euna",7,4.93134858294176e-05
"11310",1885,"F","Eveline",7,4.93134858294176e-05
"11311",1885,"F","Florrie",7,4.93134858294176e-05
"11312",1885,"F","Hellen",7,4.93134858294176e-05
"11313",1885,"F","Hermina",7,4.93134858294176e-05
"11314",1885,"F","Honora",7,4.93134858294176e-05
"11315",1885,"F","Imogene",7,4.93134858294176e-05
"11316",1885,"F","Irena",7,4.93134858294176e-05
"11317",1885,"F","Janette",7,4.93134858294176e-05
"11318",1885,"F","Joyce",7,4.93134858294176e-05
"11319",1885,"F","Katharina",7,4.93134858294176e-05
"11320",1885,"F","Katy",7,4.93134858294176e-05
"11321",1885,"F","Lacy",7,4.93134858294176e-05
"11322",1885,"F","Laverne",7,4.93134858294176e-05
"11323",1885,"F","Lella",7,4.93134858294176e-05
"11324",1885,"F","Lera",7,4.93134858294176e-05
"11325",1885,"F","Lillis",7,4.93134858294176e-05
"11326",1885,"F","Lisette",7,4.93134858294176e-05
"11327",1885,"F","Litha",7,4.93134858294176e-05
"11328",1885,"F","Lugenia",7,4.93134858294176e-05
"11329",1885,"F","Mabell",7,4.93134858294176e-05
"11330",1885,"F","Macy",7,4.93134858294176e-05
"11331",1885,"F","Maebelle",7,4.93134858294176e-05
"11332",1885,"F","Magdalen",7,4.93134858294176e-05
"11333",1885,"F","Margarette",7,4.93134858294176e-05
"11334",1885,"F","Margarita",7,4.93134858294176e-05
"11335",1885,"F","Margrett",7,4.93134858294176e-05
"11336",1885,"F","Marinda",7,4.93134858294176e-05
"11337",1885,"F","Martina",7,4.93134858294176e-05
"11338",1885,"F","Maryann",7,4.93134858294176e-05
"11339",1885,"F","Melina",7,4.93134858294176e-05
"11340",1885,"F","Mirtie",7,4.93134858294176e-05
"11341",1885,"F","Montie",7,4.93134858294176e-05
"11342",1885,"F","Odie",7,4.93134858294176e-05
"11343",1885,"F","Odile",7,4.93134858294176e-05
"11344",1885,"F","Omie",7,4.93134858294176e-05
"11345",1885,"F","Parlee",7,4.93134858294176e-05
"11346",1885,"F","Pheobe",7,4.93134858294176e-05
"11347",1885,"F","Rennie",7,4.93134858294176e-05
"11348",1885,"F","Rettie",7,4.93134858294176e-05
"11349",1885,"F","Rinda",7,4.93134858294176e-05
"11350",1885,"F","Roma",7,4.93134858294176e-05
"11351",1885,"F","Rosamond",7,4.93134858294176e-05
"11352",1885,"F","Roseanna",7,4.93134858294176e-05
"11353",1885,"F","Rosena",7,4.93134858294176e-05
"11354",1885,"F","Ruthie",7,4.93134858294176e-05
"11355",1885,"F","Sadye",7,4.93134858294176e-05
"11356",1885,"F","Sula",7,4.93134858294176e-05
"11357",1885,"F","Susannah",7,4.93134858294176e-05
"11358",1885,"F","Tinie",7,4.93134858294176e-05
"11359",1885,"F","Trudie",7,4.93134858294176e-05
"11360",1885,"F","Walter",7,4.93134858294176e-05
"11361",1885,"F","Yetta",7,4.93134858294176e-05
"11362",1885,"F","Zada",7,4.93134858294176e-05
"11363",1885,"F","Zadie",7,4.93134858294176e-05
"11364",1885,"F","Agness",6,4.22687021395008e-05
"11365",1885,"F","Albert",6,4.22687021395008e-05
"11366",1885,"F","Alvira",6,4.22687021395008e-05
"11367",1885,"F","Alyce",6,4.22687021395008e-05
"11368",1885,"F","Ana",6,4.22687021395008e-05
"11369",1885,"F","Andrea",6,4.22687021395008e-05
"11370",1885,"F","Ardella",6,4.22687021395008e-05
"11371",1885,"F","Arminta",6,4.22687021395008e-05
"11372",1885,"F","Arra",6,4.22687021395008e-05
"11373",1885,"F","Atha",6,4.22687021395008e-05
"11374",1885,"F","Avie",6,4.22687021395008e-05
"11375",1885,"F","Bama",6,4.22687021395008e-05
"11376",1885,"F","Berdie",6,4.22687021395008e-05
"11377",1885,"F","Biddie",6,4.22687021395008e-05
"11378",1885,"F","Bula",6,4.22687021395008e-05
"11379",1885,"F","Cammie",6,4.22687021395008e-05
"11380",1885,"F","Capitola",6,4.22687021395008e-05
"11381",1885,"F","Carra",6,4.22687021395008e-05
"11382",1885,"F","Celestine",6,4.22687021395008e-05
"11383",1885,"F","Channie",6,4.22687021395008e-05
"11384",1885,"F","Cinda",6,4.22687021395008e-05
"11385",1885,"F","Clella",6,4.22687021395008e-05
"11386",1885,"F","Cornie",6,4.22687021395008e-05
"11387",1885,"F","Corrine",6,4.22687021395008e-05
"11388",1885,"F","Crystal",6,4.22687021395008e-05
"11389",1885,"F","Dana",6,4.22687021395008e-05
"11390",1885,"F","Delpha",6,4.22687021395008e-05
"11391",1885,"F","Delta",6,4.22687021395008e-05
"11392",1885,"F","Dillie",6,4.22687021395008e-05
"11393",1885,"F","Dina",6,4.22687021395008e-05
"11394",1885,"F","Donia",6,4.22687021395008e-05
"11395",1885,"F","Dorotha",6,4.22687021395008e-05
"11396",1885,"F","Dorthy",6,4.22687021395008e-05
"11397",1885,"F","Dosia",6,4.22687021395008e-05
"11398",1885,"F","Dossie",6,4.22687021395008e-05
"11399",1885,"F","Dulcie",6,4.22687021395008e-05
"11400",1885,"F","Eileen",6,4.22687021395008e-05
"11401",1885,"F","Emaline",6,4.22687021395008e-05
"11402",1885,"F","Enid",6,4.22687021395008e-05
"11403",1885,"F","Enola",6,4.22687021395008e-05
"11404",1885,"F","Erie",6,4.22687021395008e-05
"11405",1885,"F","Essa",6,4.22687021395008e-05
"11406",1885,"F","Etter",6,4.22687021395008e-05
"11407",1885,"F","Eulah",6,4.22687021395008e-05
"11408",1885,"F","Euphemia",6,4.22687021395008e-05
"11409",1885,"F","Eura",6,4.22687021395008e-05
"11410",1885,"F","Evelena",6,4.22687021395008e-05
"11411",1885,"F","Ferne",6,4.22687021395008e-05
"11412",1885,"F","Florance",6,4.22687021395008e-05
"11413",1885,"F","Genoveva",6,4.22687021395008e-05
"11414",1885,"F","Goldia",6,4.22687021395008e-05
"11415",1885,"F","Greta",6,4.22687021395008e-05
"11416",1885,"F","Grover",6,4.22687021395008e-05
"11417",1885,"F","Helga",6,4.22687021395008e-05
"11418",1885,"F","Hermine",6,4.22687021395008e-05
"11419",1885,"F","Ica",6,4.22687021395008e-05
"11420",1885,"F","Icy",6,4.22687021395008e-05
"11421",1885,"F","Ilma",6,4.22687021395008e-05
"11422",1885,"F","Ines",6,4.22687021395008e-05
"11423",1885,"F","Jeanie",6,4.22687021395008e-05
"11424",1885,"F","Jessica",6,4.22687021395008e-05
"11425",1885,"F","Johannah",6,4.22687021395008e-05
"11426",1885,"F","Judy",6,4.22687021395008e-05
"11427",1885,"F","Justine",6,4.22687021395008e-05
"11428",1885,"F","Katharyn",6,4.22687021395008e-05
"11429",1885,"F","Kathern",6,4.22687021395008e-05
"11430",1885,"F","Kay",6,4.22687021395008e-05
"11431",1885,"F","Lala",6,4.22687021395008e-05
"11432",1885,"F","Lalla",6,4.22687021395008e-05
"11433",1885,"F","Lana",6,4.22687021395008e-05
"11434",1885,"F","Lanie",6,4.22687021395008e-05
"11435",1885,"F","Leda",6,4.22687021395008e-05
"11436",1885,"F","Leonor",6,4.22687021395008e-05
"11437",1885,"F","Lilie",6,4.22687021395008e-05
"11438",1885,"F","Liller",6,4.22687021395008e-05
"11439",1885,"F","Lockie",6,4.22687021395008e-05
"11440",1885,"F","Lolla",6,4.22687021395008e-05
"11441",1885,"F","Lorna",6,4.22687021395008e-05
"11442",1885,"F","Lota",6,4.22687021395008e-05
"11443",1885,"F","Luisa",6,4.22687021395008e-05
"11444",1885,"F","Luta",6,4.22687021395008e-05
"11445",1885,"F","Magnolia",6,4.22687021395008e-05
"11446",1885,"F","Malisa",6,4.22687021395008e-05
"11447",1885,"F","Mata",6,4.22687021395008e-05
"11448",1885,"F","Maxine",6,4.22687021395008e-05
"11449",1885,"F","Mella",6,4.22687021395008e-05
"11450",1885,"F","Mercedes",6,4.22687021395008e-05
"11451",1885,"F","Miranda",6,4.22687021395008e-05
"11452",1885,"F","Mora",6,4.22687021395008e-05
"11453",1885,"F","Myrtice",6,4.22687021395008e-05
"11454",1885,"F","Naoma",6,4.22687021395008e-05
"11455",1885,"F","Nathalie",6,4.22687021395008e-05
"11456",1885,"F","Nelia",6,4.22687021395008e-05
"11457",1885,"F","Nicy",6,4.22687021395008e-05
"11458",1885,"F","Nita",6,4.22687021395008e-05
"11459",1885,"F","Octavie",6,4.22687021395008e-05
"11460",1885,"F","Olevia",6,4.22687021395008e-05
"11461",1885,"F","Olie",6,4.22687021395008e-05
"11462",1885,"F","Orah",6,4.22687021395008e-05
"11463",1885,"F","Ossie",6,4.22687021395008e-05
"11464",1885,"F","Ota",6,4.22687021395008e-05
"11465",1885,"F","Ozella",6,4.22687021395008e-05
"11466",1885,"F","Paul",6,4.22687021395008e-05
"11467",1885,"F","Pearley",6,4.22687021395008e-05
"11468",1885,"F","Persis",6,4.22687021395008e-05
"11469",1885,"F","Rosey",6,4.22687021395008e-05
"11470",1885,"F","Roxanna",6,4.22687021395008e-05
"11471",1885,"F","Ruey",6,4.22687021395008e-05
"11472",1885,"F","Sammie",6,4.22687021395008e-05
"11473",1885,"F","Scottie",6,4.22687021395008e-05
"11474",1885,"F","Siddie",6,4.22687021395008e-05
"11475",1885,"F","Sina",6,4.22687021395008e-05
"11476",1885,"F","Sinda",6,4.22687021395008e-05
"11477",1885,"F","Sister",6,4.22687021395008e-05
"11478",1885,"F","Susanne",6,4.22687021395008e-05
"11479",1885,"F","Thursa",6,4.22687021395008e-05
"11480",1885,"F","Tinnie",6,4.22687021395008e-05
"11481",1885,"F","Vannie",6,4.22687021395008e-05
"11482",1885,"F","Venia",6,4.22687021395008e-05
"11483",1885,"F","Vergie",6,4.22687021395008e-05
"11484",1885,"F","Verne",6,4.22687021395008e-05
"11485",1885,"F","Villa",6,4.22687021395008e-05
"11486",1885,"F","Virgia",6,4.22687021395008e-05
"11487",1885,"F","Zelda",6,4.22687021395008e-05
"11488",1885,"F","Zenobia",6,4.22687021395008e-05
"11489",1885,"F","Zoa",6,4.22687021395008e-05
"11490",1885,"F","Abby",5,3.5223918449584e-05
"11491",1885,"F","Alcie",5,3.5223918449584e-05
"11492",1885,"F","Alexina",5,3.5223918449584e-05
"11493",1885,"F","Allene",5,3.5223918449584e-05
"11494",1885,"F","Amalie",5,3.5223918449584e-05
"11495",1885,"F","Anice",5,3.5223918449584e-05
"11496",1885,"F","Apolonia",5,3.5223918449584e-05
"11497",1885,"F","Appolonia",5,3.5223918449584e-05
"11498",1885,"F","Arlena",5,3.5223918449584e-05
"11499",1885,"F","Arline",5,3.5223918449584e-05
"11500",1885,"F","Arminda",5,3.5223918449584e-05
"11501",1885,"F","Aurore",5,3.5223918449584e-05
"11502",1885,"F","Axie",5,3.5223918449584e-05
"11503",1885,"F","Beckie",5,3.5223918449584e-05
"11504",1885,"F","Becky",5,3.5223918449584e-05
"11505",1885,"F","Belvia",5,3.5223918449584e-05
"11506",1885,"F","Betsey",5,3.5223918449584e-05
"11507",1885,"F","Bird",5,3.5223918449584e-05
"11508",1885,"F","Caddie",5,3.5223918449584e-05
"11509",1885,"F","Carl",5,3.5223918449584e-05
"11510",1885,"F","Carlotta",5,3.5223918449584e-05
"11511",1885,"F","Carry",5,3.5223918449584e-05
"11512",1885,"F","Charlotta",5,3.5223918449584e-05
"11513",1885,"F","China",5,3.5223918449584e-05
"11514",1885,"F","Chlora",5,3.5223918449584e-05
"11515",1885,"F","Christiana",5,3.5223918449584e-05
"11516",1885,"F","Claudine",5,3.5223918449584e-05
"11517",1885,"F","Cleta",5,3.5223918449584e-05
"11518",1885,"F","Cliffie",5,3.5223918449584e-05
"11519",1885,"F","Clifford",5,3.5223918449584e-05
"11520",1885,"F","Coila",5,3.5223918449584e-05
"11521",1885,"F","Daisey",5,3.5223918449584e-05
"11522",1885,"F","Dannie",5,3.5223918449584e-05
"11523",1885,"F","David",5,3.5223918449584e-05
"11524",1885,"F","Dellie",5,3.5223918449584e-05
"11525",1885,"F","Delma",5,3.5223918449584e-05
"11526",1885,"F","Delphine",5,3.5223918449584e-05
"11527",1885,"F","Dicy",5,3.5223918449584e-05
"11528",1885,"F","Eathel",5,3.5223918449584e-05
"11529",1885,"F","Edward",5,3.5223918449584e-05
"11530",1885,"F","Elodie",5,3.5223918449584e-05
"11531",1885,"F","Eltha",5,3.5223918449584e-05
"11532",1885,"F","Elzie",5,3.5223918449584e-05
"11533",1885,"F","Ema",5,3.5223918449584e-05
"11534",1885,"F","Ermina",5,3.5223918449584e-05
"11535",1885,"F","Ethie",5,3.5223918449584e-05
"11536",1885,"F","Evalina",5,3.5223918449584e-05
"11537",1885,"F","Fannye",5,3.5223918449584e-05
"11538",1885,"F","Felicia",5,3.5223918449584e-05
"11539",1885,"F","Felicita",5,3.5223918449584e-05
"11540",1885,"F","Filomena",5,3.5223918449584e-05
"11541",1885,"F","Flavia",5,3.5223918449584e-05
"11542",1885,"F","Floss",5,3.5223918449584e-05
"11543",1885,"F","Floyd",5,3.5223918449584e-05
"11544",1885,"F","Francies",5,3.5223918449584e-05
"11545",1885,"F","Frederica",5,3.5223918449584e-05
"11546",1885,"F","Fronie",5,3.5223918449584e-05
"11547",1885,"F","Gene",5,3.5223918449584e-05
"11548",1885,"F","Georgeanna",5,3.5223918449584e-05
"11549",1885,"F","Gertha",5,3.5223918449584e-05
"11550",1885,"F","Gertude",5,3.5223918449584e-05
"11551",1885,"F","Glen",5,3.5223918449584e-05
"11552",1885,"F","Gretchen",5,3.5223918449584e-05
"11553",1885,"F","Gretta",5,3.5223918449584e-05
"11554",1885,"F","Henretta",5,3.5223918449584e-05
"11555",1885,"F","Henriette",5,3.5223918449584e-05
"11556",1885,"F","Hessie",5,3.5223918449584e-05
"11557",1885,"F","Isadora",5,3.5223918449584e-05
"11558",1885,"F","Isadore",5,3.5223918449584e-05
"11559",1885,"F","Iza",5,3.5223918449584e-05
"11560",1885,"F","Jeffie",5,3.5223918449584e-05
"11561",1885,"F","Jess",5,3.5223918449584e-05
"11562",1885,"F","Jinnie",5,3.5223918449584e-05
"11563",1885,"F","Judie",5,3.5223918449584e-05
"11564",1885,"F","Juliana",5,3.5223918449584e-05
"11565",1885,"F","Laurel",5,3.5223918449584e-05
"11566",1885,"F","Laurena",5,3.5223918449584e-05
"11567",1885,"F","Laurie",5,3.5223918449584e-05
"11568",1885,"F","Lavada",5,3.5223918449584e-05
"11569",1885,"F","Leana",5,3.5223918449584e-05
"11570",1885,"F","Lelar",5,3.5223918449584e-05
"11571",1885,"F","Lelie",5,3.5223918449584e-05
"11572",1885,"F","Lemma",5,3.5223918449584e-05
"11573",1885,"F","Leonia",5,3.5223918449584e-05
"11574",1885,"F","Levina",5,3.5223918449584e-05
"11575",1885,"F","Lilah",5,3.5223918449584e-05
"11576",1885,"F","Lindy",5,3.5223918449584e-05
"11577",1885,"F","Lorraine",5,3.5223918449584e-05
"11578",1885,"F","Louis",5,3.5223918449584e-05
"11579",1885,"F","Lucina",5,3.5223918449584e-05
"11580",1885,"F","Lumina",5,3.5223918449584e-05
"11581",1885,"F","Lupe",5,3.5223918449584e-05
"11582",1885,"F","Luvena",5,3.5223918449584e-05
"11583",1885,"F","Lyla",5,3.5223918449584e-05
"11584",1885,"F","Lynn",5,3.5223918449584e-05
"11585",1885,"F","Madaline",5,3.5223918449584e-05
"11586",1885,"F","Maidie",5,3.5223918449584e-05
"11587",1885,"F","Maie",5,3.5223918449584e-05
"11588",1885,"F","Mandie",5,3.5223918449584e-05
"11589",1885,"F","Margarete",5,3.5223918449584e-05
"11590",1885,"F","Margaretha",5,3.5223918449584e-05
"11591",1885,"F","Margretta",5,3.5223918449584e-05
"11592",1885,"F","Mida",5,3.5223918449584e-05
"11593",1885,"F","Mimie",5,3.5223918449584e-05
"11594",1885,"F","Minda",5,3.5223918449584e-05
"11595",1885,"F","Minervia",5,3.5223918449584e-05
"11596",1885,"F","Minnette",5,3.5223918449584e-05
"11597",1885,"F","Mozelle",5,3.5223918449584e-05
"11598",1885,"F","Murl",5,3.5223918449584e-05
"11599",1885,"F","Nana",5,3.5223918449584e-05
"11600",1885,"F","Necie",5,3.5223918449584e-05
"11601",1885,"F","Neoma",5,3.5223918449584e-05
"11602",1885,"F","Nevada",5,3.5223918449584e-05
"11603",1885,"F","Oliva",5,3.5223918449584e-05
"11604",1885,"F","Orra",5,3.5223918449584e-05
"11605",1885,"F","Osa",5,3.5223918449584e-05
"11606",1885,"F","Pairlee",5,3.5223918449584e-05
"11607",1885,"F","Patricia",5,3.5223918449584e-05
"11608",1885,"F","Paulina",5,3.5223918449584e-05
"11609",1885,"F","Pinkey",5,3.5223918449584e-05
"11610",1885,"F","Prudie",5,3.5223918449584e-05
"11611",1885,"F","Rene",5,3.5223918449584e-05
"11612",1885,"F","Reta",5,3.5223918449584e-05
"11613",1885,"F","Retha",5,3.5223918449584e-05
"11614",1885,"F","Rittie",5,3.5223918449584e-05
"11615",1885,"F","Rosabel",5,3.5223918449584e-05
"11616",1885,"F","Rosabelle",5,3.5223918449584e-05
"11617",1885,"F","Rosalia",5,3.5223918449584e-05
"11618",1885,"F","Rosana",5,3.5223918449584e-05
"11619",1885,"F","Rosemary",5,3.5223918449584e-05
"11620",1885,"F","Roy",5,3.5223918449584e-05
"11621",1885,"F","Rozella",5,3.5223918449584e-05
"11622",1885,"F","Rubie",5,3.5223918449584e-05
"11623",1885,"F","Rutha",5,3.5223918449584e-05
"11624",1885,"F","Savanah",5,3.5223918449584e-05
"11625",1885,"F","Shellie",5,3.5223918449584e-05
"11626",1885,"F","Suzanne",5,3.5223918449584e-05
"11627",1885,"F","Tera",5,3.5223918449584e-05
"11628",1885,"F","Texas",5,3.5223918449584e-05
"11629",1885,"F","Thalia",5,3.5223918449584e-05
"11630",1885,"F","Tilla",5,3.5223918449584e-05
"11631",1885,"F","Timmie",5,3.5223918449584e-05
"11632",1885,"F","Tishie",5,3.5223918449584e-05
"11633",1885,"F","Vennie",5,3.5223918449584e-05
"11634",1885,"F","Vernia",5,3.5223918449584e-05
"11635",1885,"F","Vernon",5,3.5223918449584e-05
"11636",1885,"F","Verona",5,3.5223918449584e-05
"11637",1885,"F","Vira",5,3.5223918449584e-05
"11638",1885,"F","Vivien",5,3.5223918449584e-05
"11639",1885,"F","Will",5,3.5223918449584e-05
"11640",1885,"F","Zettie",5,3.5223918449584e-05
"11641",1885,"M","John",8756,0.0755179135114622
"11642",1885,"M","William",8044,0.0693771238335087
"11643",1885,"M","James",5175,0.0446328463250134
"11644",1885,"M","George",4674,0.0403118693184758
"11645",1885,"M","Charles",4599,0.0396650164731858
"11646",1885,"M","Frank",3067,0.0264519690200611
"11647",1885,"M","Joseph",2540,0.021906749693823
"11648",1885,"M","Henry",2406,0.0207510392769048
"11649",1885,"M","Robert",2322,0.0200265640901799
"11650",1885,"M","Thomas",2266,0.0195435806323633
"11651",1885,"M","Edward",2220,0.0191468442205854
"11652",1885,"M","Harry",2198,0.0189571007193004
"11653",1885,"M","Walter",1808,0.0155934659237921
"11654",1885,"M","Fred",1562,0.0134717885912407
"11655",1885,"M","Arthur",1516,0.0130750521794629
"11656",1885,"M","Albert",1429,0.0123247028789264
"11657",1885,"M","Clarence",906,0.00781398237110379
"11658",1885,"M","Samuel",888,0.00765873768823418
"11659",1885,"M","Louis",809,0.00697738602452866
"11660",1885,"M","Grover",768,0.0066237731357701
"11661",1885,"M","Ernest",718,0.00619253790557673
"11662",1885,"M","David",712,0.00614078967795353
"11663",1885,"M","Charlie",705,0.00608041674572646
"11664",1885,"M","Roy",691,0.00595967088127232
"11665",1885,"M","Joe",681,0.00587342383523364
"11666",1885,"M","Richard",672,0.00579580149379884
"11667",1885,"M","Will",625,0.00539044037741707
"11668",1885,"M","Oscar",623,0.00537319096820934
"11669",1885,"M","Willie",614,0.00529556862677453
"11670",1885,"M","Andrew",599,0.00516619805771652
"11671",1885,"M","Jesse",556,0.00479533575975023
"11672",1885,"M","Daniel",535,0.00461421696306902
"11673",1885,"M","Peter",516,0.00445034757559554
"11674",1885,"M","Carl",494,0.00426060407431045
"11675",1885,"M","Sam",492,0.00424335466510272
"11676",1885,"M","Earl",481,0.00414848291446018
"11677",1885,"M","Frederick",466,0.00401911234540217
"11678",1885,"M","Benjamin",464,0.00400186293619444
"11679",1885,"M","Alfred",446,0.00384661825332482
"11680",1885,"M","Elmer",443,0.00382074413951322
"11681",1885,"M","Howard",438,0.00377762061649389
"11682",1885,"M","Lewis",437,0.00376899591189002
"11683",1885,"M","Paul",428,0.00369137357045521
"11684",1885,"M","Ralph",422,0.00363962534283201
"11685",1885,"M","Herbert",388,0.00334638538630052
"11686",1885,"M","Jim",370,0.00319114070343091
"11687",1885,"M","Michael",370,0.00319114070343091
"11688",1885,"M","Tom",361,0.0031135183619961
"11689",1885,"M","Martin",357,0.00307901954358063
"11690",1885,"M","Lee",348,0.00300139720214583
"11691",1885,"M","Eugene",345,0.00297552308833422
"11692",1885,"M","Claude",343,0.00295827367912649
"11693",1885,"M","Jacob",343,0.00295827367912649
"11694",1885,"M","Ed",328,0.00282890311006848
"11695",1885,"M","Herman",326,0.00281165370086075
"11696",1885,"M","Francis",319,0.00275128076863367
"11697",1885,"M","Clyde",318,0.00274265606402981
"11698",1885,"M","Raymond",308,0.00265640901799113
"11699",1885,"M","Harvey",304,0.00262191019957566
"11700",1885,"M","Edgar",303,0.0026132854949718
"11701",1885,"M","Jack",295,0.00254428785814086
"11702",1885,"M","Ben",292,0.00251841374432926
"11703",1885,"M","Edwin",289,0.00249253963051765
"11704",1885,"M","Lawrence",288,0.00248391492591379
"11705",1885,"M","Charley",285,0.00245804081210219
"11706",1885,"M","Bert",276,0.00238041847066738
"11707",1885,"M","Chester",273,0.00235454435685578
"11708",1885,"M","Guy",266,0.00229417142462871
"11709",1885,"M","Otto",263,0.0022682973108171
"11710",1885,"M","Floyd",259,0.00223379849240164
"11711",1885,"M","Luther",259,0.00223379849240164
"11712",1885,"M","Oliver",258,0.00222517378779777
"11713",1885,"M","Hugh",257,0.0022165490831939
"11714",1885,"M","Ray",237,0.00204405499111655
"11715",1885,"M","Ira",235,0.00202680558190882
"11716",1885,"M","Homer",228,0.00196643264968175
"11717",1885,"M","Patrick",217,0.00187156089903921
"11718",1885,"M","Alexander",205,0.0017680644437928
"11719",1885,"M","Isaac",204,0.00175943973918893
"11720",1885,"M","Leonard",204,0.00175943973918893
"11721",1885,"M","Jessie",202,0.0017421903299812
"11722",1885,"M","Harold",201,0.00173356562537733
"11723",1885,"M","Leo",199,0.0017163162161696
"11724",1885,"M","Theodore",199,0.0017163162161696
"11725",1885,"M","Archie",196,0.00169044210235799
"11726",1885,"M","August",193,0.00166456798854639
"11727",1885,"M","Allen",184,0.00158694564711159
"11728",1885,"M","Sidney",170,0.00146619978265744
"11729",1885,"M","Philip",163,0.00140582685043037
"11730",1885,"M","Leroy",162,0.00139720214582651
"11731",1885,"M","Bernard",160,0.00137995273661877
"11732",1885,"M","Alex",159,0.0013713280320149
"11733",1885,"M","Stephen",158,0.00136270332741104
"11734",1885,"M","Horace",155,0.00133682921359943
"11735",1885,"M","Anthony",153,0.0013195798043917
"11736",1885,"M","Warren",151,0.00130233039518396
"11737",1885,"M","Julius",150,0.0012937056905801
"11738",1885,"M","Cleveland",147,0.0012678315767685
"11739",1885,"M","Leon",146,0.00125920687216463
"11740",1885,"M","Victor",143,0.00123333275835303
"11741",1885,"M","Eddie",141,0.00121608334914529
"11742",1885,"M","Lester",141,0.00121608334914529
